,file,cv_split#,class,Feature,model,CM,Acc,f1-macro,auc,time-s
54,kaggle,1,JP,word_tf,lgb,"[[886 158]
 [168 516]]",0.8113425925925926,0.8022775039275781,0.8750406107862247,17.368815183639526
55,kaggle,2,JP,word_tf,cnb,"[[715 329]
 [190 494]]",0.6996527777777778,0.6946583806100008,0.7767485044027693,0.03989219665527344
56,kaggle,2,JP,word_tf,rf,"[[989  55]
 [323 361]]",0.78125,0.7479611051088131,0.8570136228182205,1.2382707595825195
57,kaggle,2,JP,word_tf,lgr,"[[794 250]
 [190 494]]",0.7453703703703703,0.7374571130227239,0.8215239967735429,2.8489506244659424
58,kaggle,2,JP,word_tf,svc,"[[814 230]
 [174 510]]",0.7662037037037037,0.7587366185968327,0.8482514955972307,343.068745136261
59,kaggle,2,JP,word_tf,lgb,"[[888 156]
 [190 494]]",0.7997685185185185,0.7887879811272498,0.8800861508816742,23.42105579376221
60,kaggle,3,JP,word_tf,cnb,"[[747 297]
 [207 476]]",0.7081644470179502,0.7007969507969508,0.7843719672618547,0.046875
61,kaggle,3,JP,word_tf,rf,"[[994  50]
 [322 361]]",0.7845975680370585,0.7511681591423172,0.8721187234591586,1.2564194202423096
62,kaggle,3,JP,word_tf,lgr,"[[778 266]
 [208 475]]",0.7255356108859293,0.7168186472574307,0.8015796884378699,3.062249660491944
63,kaggle,3,JP,word_tf,svc,"[[816 228]
 [181 502]]",0.7631731325998842,0.7550764875605641,0.8378316027442598,341.4689936637878
64,kaggle,3,JP,word_tf,lgb,"[[886 158]
 [165 518]]",0.8129704690214244,0.8040743140839556,0.8872873226637047,29.738884925842285
65,kaggle,4,JP,word_tf,cnb,"[[767 277]
 [196 487]]",0.7261146496815286,0.7187208281725777,0.7948873293953316,0.04787111282348633
66,kaggle,4,JP,word_tf,rf,"[[997  47]
 [356 327]]",0.76664736537348,0.7253027179591013,0.8659214194757185,1.2407166957855225
67,kaggle,4,JP,word_tf,lgr,"[[796 248]
 [185 498]]",0.7492762015055009,0.7415818711176769,0.8175182174652059,3.000810384750366
68,kaggle,4,JP,word_tf,svc,"[[806 238]
 [180 503]]",0.7579617834394905,0.7502746720540211,0.8363836017569547,342.2084398269653
69,kaggle,4,JP,word_tf,lgb,"[[896 148]
 [180 503]]",0.8100752750434279,0.7997029786993295,0.8838163275609634,18.278980731964108
70,kaggle,5,JP,word_tf,cnb,"[[777 267]
 [194 489]]",0.7330631152287204,0.7254272594181581,0.7977636974582499,0.04288411140441895
71,kaggle,5,JP,word_tf,rf,"[[969  75]
 [347 336]]",0.7556456282570932,0.7177230192420909,0.8506027610889528,1.227254867553711
72,kaggle,5,JP,word_tf,lgr,"[[765 279]
 [180 503]]",0.7342211928199189,0.7279600945129956,0.8063591435126752,2.9966726303100586
73,kaggle,5,JP,word_tf,svc,"[[804 240]
 [172 511]]",0.7614360162130863,0.7543656876147866,0.8321749325434892,340.8865463733673
74,kaggle,5,JP,word_tf,lgb,"[[855 189]
 [168 515]]",0.7932831499710481,0.7849479355784534,0.8644152179644682,15.299216508865356
