Filename,Segment,WC,Analytic,Clout,Authentic,Tone,Sixltr,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
row_0042.txt,1,740,54.25,37.28,71.04,66.68,11.89,62.43,15.81,10.00,7.43,0.14,1.49,0.27,0.68,5.81,7.70,15.95,10.68,8.11,7.43,1.08,19.59,6.49,3.38,2.03,0.95,2.84,6.62,4.32,2.16,0.41,0.27,0.27,6.89,0.00,0.27,0.00,0.54,17.43,4.05,3.11,2.16,4.19,2.16,2.97,2.30,1.08,0.41,0.54,0.27,0.00,0.27,0.00,0.00,6.22,1.22,1.08,2.57,1.76,0.27,0.41,17.57,0.95,12.30,1.49,5.81,5.27,1.22,0.00,0.27,0.27,0.00,0.00,0.95,0.27,0.27,0.27,0.14,0.14
row_0043.txt,1,1022,46.96,38.06,50.90,62.87,11.25,63.50,17.32,11.45,6.65,0.29,2.15,1.76,0.59,5.87,8.22,14.48,11.35,7.93,6.56,1.57,17.61,4.89,2.74,1.47,0.68,2.64,4.89,3.33,1.37,0.39,0.10,0.20,8.02,0.20,0.00,1.17,0.78,15.85,3.62,1.27,1.66,4.89,1.57,5.28,2.54,1.47,0.49,0.39,0.88,0.10,0.20,0.00,0.00,4.01,1.27,0.59,1.08,1.47,0.20,0.78,15.75,0.98,9.00,0.88,5.19,3.03,0.39,0.39,0.00,0.49,0.10,0.00,0.10,0.00,0.00,0.10,0.00,0.00
row_0044.txt,1,716,51.60,56.11,38.67,77.23,9.36,61.87,18.02,12.99,7.12,0.14,3.49,1.26,0.98,5.03,8.94,13.97,9.92,7.26,7.12,0.98,18.85,6.15,1.82,1.26,0.84,2.51,8.66,5.73,2.93,0.42,1.40,0.00,9.50,0.00,0.28,0.28,1.26,15.36,3.21,2.09,2.65,4.47,1.54,3.35,3.77,1.40,0.84,1.40,1.96,0.28,0.28,0.28,0.42,6.15,1.54,1.12,1.54,1.68,0.56,0.28,17.46,0.84,9.50,1.12,5.03,3.07,0.42,0.56,0.00,0.14,0.00,0.28,1.26,0.14,0.42,0.56,0.14,0.00
row_0045.txt,1,1084,57.86,30.92,61.13,69.25,13.56,66.24,16.88,9.69,6.09,0.37,2.40,0.09,0.74,7.20,9.78,15.96,11.35,7.47,6.09,2.12,19.46,7.66,4.43,1.94,0.74,4.06,7.01,4.61,2.31,0.55,0.83,0.37,6.00,0.00,0.28,0.00,0.18,18.08,3.60,1.66,2.12,5.90,2.03,5.26,2.03,0.55,0.83,0.65,0.37,0.09,0.00,0.18,0.00,4.98,0.92,1.38,1.85,1.85,0.37,0.92,17.34,0.83,9.96,0.74,4.89,4.34,1.11,0.46,0.00,0.18,0.18,0.00,1.11,0.28,0.09,0.46,0.28,0.00
row_0046.txt,1,1087,61.32,78.29,50.45,32.07,11.78,64.86,16.56,10.49,3.13,0.28,5.70,0.74,0.64,6.07,8.37,18.03,8.37,9.20,7.36,1.84,18.40,6.81,3.22,2.67,0.55,3.13,5.61,2.85,2.48,0.09,1.20,0.64,11.22,0.09,0.46,0.28,1.10,16.65,4.69,2.58,1.47,3.86,2.58,4.23,2.76,1.10,1.20,0.37,0.28,0.09,0.00,0.09,0.00,5.52,0.74,1.10,2.02,1.47,0.28,0.64,17.11,0.92,11.22,1.93,6.53,3.13,1.20,0.09,0.00,0.00,0.00,0.00,1.10,0.18,0.46,0.28,0.18,0.09
row_0047.txt,1,1087,50.19,39.82,68.66,81.97,11.41,63.85,18.95,13.34,8.83,0.74,1.20,1.56,1.01,5.61,8.56,15.55,8.10,9.11,7.64,1.20,15.27,6.72,2.94,2.12,1.47,2.76,6.99,5.06,1.93,0.28,0.55,0.46,9.20,0.09,0.28,0.55,1.75,14.63,3.13,1.84,1.20,4.51,1.93,3.40,1.66,0.28,0.37,0.74,0.92,0.18,0.28,0.18,0.09,6.99,1.93,1.01,2.30,2.48,0.18,0.28,14.35,0.83,11.32,1.10,6.90,3.22,0.28,0.18,0.00,0.18,0.55,0.00,1.20,0.28,0.28,0.37,0.28,0.09
row_0048.txt,1,1181,54.44,37.69,79.74,56.14,10.75,67.74,18.20,11.43,7.37,0.34,2.03,0.93,0.76,6.77,6.69,19.14,10.58,8.89,6.27,1.27,22.27,6.18,3.64,1.52,0.68,2.88,6.27,3.90,2.29,0.34,0.68,0.42,7.28,0.00,0.08,0.85,0.08,17.02,4.23,1.95,2.46,4.49,2.20,4.15,3.30,0.59,0.68,2.03,0.42,0.08,0.00,0.00,0.00,6.18,1.52,1.27,1.69,1.78,0.68,1.10,19.56,0.93,13.63,1.78,7.37,4.57,0.68,0.25,0.00,0.42,0.08,0.00,0.51,0.00,0.08,0.25,0.17,0.00
row_0049.txt,1,784,49.00,33.23,50.31,44.45,9.57,65.43,16.07,7.78,5.10,0.13,1.91,0.38,0.26,8.29,7.53,16.45,13.90,7.02,6.12,2.17,21.68,7.02,3.57,2.17,0.77,2.68,4.85,2.93,1.91,0.13,0.51,0.26,5.99,0.00,0.00,0.13,0.26,13.78,1.79,1.53,2.81,4.46,0.89,4.72,2.93,1.66,1.15,0.26,0.89,0.26,0.13,0.00,0.00,4.72,0.77,0.89,1.15,1.79,0.51,0.89,20.54,1.79,12.63,0.89,7.53,4.46,1.40,0.89,0.00,0.00,0.26,0.13,0.64,0.38,0.00,0.13,0.26,0.00
row_0050.txt,1,1153,63.23,56.20,83.32,87.93,9.71,62.19,20.73,14.74,9.80,0.43,3.64,0.35,0.52,5.98,6.50,17.61,9.02,5.55,3.64,1.39,20.21,3.12,1.82,1.47,0.17,1.73,6.16,4.86,1.21,0.09,0.61,0.17,11.36,0.00,0.09,0.00,0.43,14.57,4.25,3.04,1.82,2.25,1.65,2.60,2.34,0.69,0.87,0.61,0.78,0.09,0.17,0.09,0.09,4.25,1.65,0.61,1.47,1.30,0.00,0.43,17.52,0.69,12.32,2.78,6.16,3.64,0.95,0.09,0.00,0.09,0.09,0.00,1.39,0.09,0.78,0.35,0.26,0.00
row_0051.txt,1,1027,45.61,44.59,67.71,87.52,8.76,61.64,17.92,10.81,6.62,0.78,2.82,0.19,0.39,7.01,7.79,14.02,8.57,9.44,7.11,1.27,17.53,6.72,1.95,2.04,0.97,2.34,8.86,6.23,2.63,0.39,0.39,0.68,8.57,0.00,0.29,0.19,0.10,16.85,3.21,1.56,2.82,4.19,2.14,5.55,3.80,0.78,2.04,0.68,1.56,0.19,0.49,0.00,0.39,6.62,1.85,1.27,1.85,1.66,0.78,0.78,15.58,0.49,11.39,1.27,5.26,4.97,0.78,0.88,0.00,0.29,0.19,0.19,1.27,0.10,0.39,0.49,0.29,0.00
row_0052.txt,1,985,66.66,52.03,81.12,85.91,10.15,63.25,18.38,12.69,8.12,0.20,3.05,0.51,0.81,5.69,7.11,19.09,8.93,7.72,5.18,0.91,17.26,5.69,2.44,2.44,0.91,2.34,6.09,4.77,1.32,0.30,0.10,0.61,8.53,0.00,0.30,0.61,0.20,11.88,3.05,1.52,1.22,3.65,1.12,2.23,2.54,0.71,0.91,0.41,1.02,0.20,0.20,0.00,0.30,5.18,1.52,0.91,1.83,1.02,0.51,1.22,15.13,0.81,14.62,1.83,8.22,4.77,0.91,0.71,0.00,0.20,0.10,0.00,1.22,0.00,0.41,0.51,0.20,0.00
row_0053.txt,1,1094,26.15,44.56,50.16,76.46,6.95,68.01,16.64,10.33,3.38,0.27,4.39,1.28,1.01,6.31,7.13,13.89,13.44,8.14,7.68,5.03,21.57,6.12,3.20,1.92,0.91,2.74,7.22,4.94,2.19,0.27,0.82,0.18,10.69,0.09,0.09,0.09,1.37,19.93,3.75,2.19,2.29,5.76,1.01,7.95,2.38,1.28,0.64,0.46,0.91,0.09,0.18,0.27,0.00,5.48,1.10,1.37,1.65,1.55,0.82,1.19,20.29,1.83,9.51,0.64,4.30,4.57,1.37,0.46,0.00,0.27,0.00,0.00,1.28,0.37,0.46,0.27,0.27,0.18
row_0054.txt,1,906,41.52,56.14,65.55,81.47,8.72,64.35,19.32,13.36,7.40,0.55,4.53,0.33,0.55,5.96,6.29,15.67,10.82,9.27,5.30,1.21,18.87,5.74,2.76,2.21,1.88,2.87,7.17,5.08,1.99,0.00,0.55,0.66,9.27,0.11,0.22,0.66,0.00,15.78,2.98,1.55,2.21,4.42,2.54,4.19,2.76,1.10,0.99,0.55,1.32,0.22,0.33,0.00,0.00,5.63,1.66,1.10,1.21,1.66,0.33,0.77,17.66,1.55,11.37,1.77,5.96,3.64,0.66,0.11,0.00,0.00,0.00,0.33,0.99,0.00,0.11,0.33,0.55,0.00
row_0055.txt,1,677,63.15,18.78,85.98,53.54,9.90,64.11,17.43,12.11,9.60,0.30,1.03,0.89,0.30,5.32,8.27,17.13,10.93,5.61,5.91,1.77,18.46,6.20,3.69,1.62,1.33,3.84,6.94,4.14,2.66,0.44,0.74,0.59,5.17,0.00,0.44,0.59,0.30,17.73,4.87,1.92,1.03,5.47,2.07,3.99,1.92,0.30,0.15,1.33,1.03,0.00,0.15,0.00,0.44,6.65,1.33,2.36,2.66,2.22,0.00,0.89,16.10,1.33,10.93,1.18,6.50,3.25,0.89,0.59,0.00,0.30,0.00,0.15,0.59,0.00,0.15,0.15,0.15,0.00
row_0056.txt,1,941,51.56,36.69,60.07,84.08,9.88,64.40,19.13,12.43,8.50,0.21,2.02,1.28,0.43,6.70,6.91,16.58,11.69,7.01,4.89,1.17,20.83,6.59,3.19,1.49,0.96,2.76,9.14,6.16,2.87,0.96,0.43,0.21,7.86,0.00,0.43,0.74,0.96,15.30,3.72,1.49,1.70,3.72,1.70,3.83,2.55,0.74,0.64,1.06,1.38,0.00,0.21,0.00,0.43,6.48,1.81,1.38,0.96,2.34,0.53,0.53,17.11,0.96,9.46,1.28,5.10,3.19,0.96,0.21,0.11,0.00,0.00,0.00,0.74,0.00,0.32,0.11,0.21,0.11
row_0057.txt,1,907,53.16,55.69,34.65,52.67,9.26,68.25,19.29,11.91,6.28,0.22,2.65,2.21,0.55,7.39,7.06,18.96,14.11,5.18,5.29,1.98,23.93,4.96,3.42,2.43,0.33,2.43,5.18,3.31,1.87,0.22,0.55,0.55,10.25,0.11,0.22,1.65,0.77,15.21,3.09,1.32,2.65,5.40,0.88,3.09,1.54,0.33,0.33,0.66,1.10,0.33,0.00,0.44,0.11,4.96,0.99,0.88,1.98,1.32,0.33,0.88,20.07,1.10,11.03,2.32,6.39,2.76,0.99,0.11,0.11,0.22,0.66,0.11,0.66,0.33,0.11,0.11,0.11,0.11
row_0058.txt,1,938,52.29,34.65,58.45,37.07,10.23,65.88,17.59,10.45,7.04,0.32,2.24,0.43,0.43,7.14,8.32,16.52,11.09,7.36,6.82,2.13,19.83,5.12,2.56,2.56,0.21,2.67,6.18,3.41,2.77,0.53,0.64,0.85,6.72,0.11,0.00,0.43,0.21,16.20,4.90,1.81,2.56,3.62,1.71,3.73,2.35,0.43,0.64,1.07,1.17,0.11,0.11,0.11,0.43,5.22,1.07,1.07,1.92,1.07,0.64,1.07,17.48,1.07,9.59,1.60,4.48,3.94,1.07,0.43,0.00,0.21,0.43,0.21,1.17,0.32,0.32,0.00,0.43,0.11
row_0059.txt,1,845,62.30,52.84,44.16,20.40,11.12,64.73,16.92,9.47,4.38,0.12,3.08,1.42,0.47,7.46,8.64,17.28,12.66,5.33,5.68,1.89,19.53,5.21,2.60,1.30,1.18,2.25,6.51,3.08,3.43,0.47,1.18,1.30,8.40,0.12,0.00,0.12,1.42,15.15,4.02,1.66,2.60,3.20,1.30,4.62,2.49,0.59,0.83,0.71,0.95,0.12,0.36,0.00,0.36,4.02,0.71,1.30,0.83,1.18,0.83,0.71,17.99,0.95,11.12,1.07,6.39,4.02,0.47,0.00,0.12,0.12,0.12,0.36,0.47,0.00,0.00,0.36,0.00,0.12
row_0060.txt,1,766,46.82,48.43,57.88,72.24,10.05,63.84,19.71,12.40,7.83,0.52,1.83,1.04,1.17,7.18,9.27,13.45,10.18,8.09,5.35,1.44,18.15,3.79,0.91,2.35,1.04,2.35,6.66,4.44,1.96,0.26,0.78,0.39,9.14,0.39,0.26,0.52,1.31,11.23,2.87,2.22,1.44,2.61,0.91,2.48,3.26,1.04,1.04,0.78,1.44,0.13,0.26,0.00,0.26,6.14,2.35,1.04,1.44,1.31,0.13,0.78,18.93,0.39,11.49,1.70,5.48,4.31,0.65,0.13,0.00,0.13,0.26,0.13,1.17,0.13,0.13,0.26,0.39,0.13
row_0061.txt,1,1080,33.19,67.82,32.29,84.54,8.98,65.83,21.30,13.06,5.74,0.28,3.15,2.13,1.76,8.24,8.15,13.06,11.39,9.44,5.19,0.93,21.20,5.93,3.15,3.43,0.93,3.24,7.50,5.37,2.04,0.28,0.65,0.37,11.02,0.09,0.19,0.00,2.22,15.93,4.44,2.87,1.67,3.80,1.30,2.96,2.13,0.83,0.93,0.37,0.65,0.09,0.19,0.00,0.00,5.28,1.39,1.20,1.67,1.57,0.65,0.65,19.81,0.56,8.89,0.46,4.81,3.52,0.65,0.28,0.09,0.19,0.09,0.00,1.48,0.19,0.46,0.37,0.19,0.09
row_0062.txt,1,752,30.92,27.93,78.16,19.79,8.51,67.29,21.14,14.23,9.31,0.40,2.66,1.20,0.66,6.91,5.98,14.89,13.96,6.38,6.12,1.20,23.67,6.65,2.13,1.06,0.80,2.53,8.38,3.99,4.39,0.80,1.06,0.93,6.52,0.13,0.13,0.53,0.80,18.09,4.92,1.60,2.53,4.79,2.13,4.92,3.19,0.40,0.66,1.99,0.93,0.13,0.80,0.00,0.00,7.18,0.80,1.73,1.46,1.86,1.33,0.53,22.21,0.53,10.24,0.80,5.59,4.12,0.66,0.13,0.00,0.27,0.00,0.00,0.40,0.00,0.00,0.13,0.27,0.00
row_0063.txt,1,1175,48.82,49.66,56.91,81.11,9.53,68.17,19.40,11.74,6.81,0.68,2.47,1.19,0.60,7.57,7.15,18.72,13.11,6.89,6.30,1.53,22.04,5.53,2.81,2.04,0.77,2.55,6.30,4.60,1.53,0.17,0.60,0.00,9.19,0.00,0.09,0.34,0.94,17.11,3.83,1.45,2.64,5.70,2.72,4.00,3.66,0.77,1.79,1.11,0.94,0.09,0.26,0.00,0.26,5.36,1.36,1.36,1.79,1.28,0.26,0.43,18.89,1.62,11.23,0.94,7.74,2.89,0.77,0.26,0.00,0.26,0.00,0.00,1.53,0.09,0.17,0.94,0.34,0.09
row_0064.txt,1,271,52.93,26.52,47.76,99.00,9.96,66.42,18.45,13.65,9.96,0.37,1.11,2.21,0.00,4.80,9.96,14.39,11.44,9.23,4.43,0.74,18.82,5.90,2.58,1.85,0.37,4.06,7.75,7.01,0.74,0.00,0.74,0.00,8.12,0.00,0.37,1.11,1.48,16.61,2.21,1.11,2.58,6.64,2.21,4.80,2.95,1.85,1.11,0.00,1.11,0.74,0.00,0.00,0.37,4.43,0.74,0.00,2.21,1.48,0.00,0.00,17.71,0.00,8.49,0.74,5.54,2.21,0.37,0.00,0.00,0.37,0.00,0.00,1.48,0.37,0.37,0.37,0.00,0.37
row_0065.txt,1,1252,48.93,50.32,57.95,89.00,10.94,63.50,17.41,10.54,5.43,0.48,3.19,0.72,0.72,6.87,6.39,16.69,9.35,9.03,7.03,1.60,17.57,5.99,3.43,1.76,0.48,3.91,7.67,5.59,1.84,0.24,0.72,0.16,9.19,0.00,0.32,0.24,0.72,18.61,3.27,1.84,2.56,6.79,1.68,5.27,2.64,0.80,1.28,0.40,0.16,0.16,0.00,0.00,0.00,5.35,1.20,1.44,1.44,1.20,0.40,0.56,16.45,1.52,11.50,1.68,5.35,4.63,0.64,0.24,0.00,0.00,0.08,0.00,2.72,0.48,1.60,0.48,0.24,0.00
row_0066.txt,1,903,43.45,56.60,25.53,93.42,9.19,64.67,17.72,9.97,4.65,0.22,3.32,1.33,0.44,7.75,7.86,14.06,15.61,6.87,2.99,1.99,22.04,6.09,2.44,1.88,1.22,3.88,8.75,6.42,2.10,0.55,0.11,0.44,8.42,0.00,0.33,1.00,0.44,14.29,3.32,1.00,2.21,4.43,1.88,3.54,2.33,1.44,0.44,0.44,1.33,0.11,0.22,0.00,0.00,5.54,1.66,0.78,0.78,1.88,0.66,0.55,19.05,1.66,9.08,1.11,5.32,2.66,1.00,0.55,0.00,0.33,0.00,0.11,1.00,0.11,0.11,0.33,0.33,0.00
row_0067.txt,1,1282,34.52,44.42,53.01,92.17,10.61,68.33,25.20,15.60,10.06,0.08,3.28,1.72,0.47,9.36,6.24,16.46,10.76,6.86,5.77,0.62,20.83,4.37,3.04,3.20,0.70,3.20,5.30,4.60,0.47,0.16,0.23,0.08,9.59,0.00,0.08,1.17,0.55,22.07,6.24,2.11,3.90,5.93,2.65,3.67,3.43,0.55,0.55,1.64,0.08,0.00,0.00,0.00,0.00,3.98,0.86,1.33,1.48,1.17,0.16,1.17,17.71,1.33,7.10,0.47,4.52,2.11,0.23,0.16,0.00,0.00,0.08,0.00,0.23,0.00,0.00,0.16,0.08,0.00
row_0068.txt,1,1020,39.41,64.18,54.43,59.17,11.47,66.67,21.18,13.53,6.67,0.00,5.49,1.08,0.29,7.65,8.63,14.51,10.39,8.82,5.88,1.57,19.71,5.29,2.75,1.96,0.78,2.65,6.47,4.12,2.35,0.59,0.78,0.29,10.88,0.00,0.20,0.78,0.49,16.27,3.82,2.45,1.96,3.53,1.27,4.41,2.45,0.49,0.69,1.08,0.49,0.00,0.00,0.10,0.10,4.51,0.69,1.18,1.37,1.18,0.39,0.88,17.06,0.98,9.80,0.98,5.69,3.14,0.78,0.10,0.00,0.00,0.00,0.20,0.69,0.10,0.10,0.20,0.29,0.00
row_0069.txt,1,878,35.98,42.76,63.10,85.51,10.48,66.63,19.59,13.21,7.74,0.68,3.08,0.34,1.37,6.38,6.83,15.60,12.41,8.77,6.38,1.25,20.05,6.83,3.64,2.73,0.57,2.73,6.49,4.90,1.48,0.00,0.34,0.46,7.97,0.00,0.23,0.00,0.34,15.72,3.30,1.82,2.62,4.33,1.14,4.56,2.16,0.68,0.80,0.68,1.03,0.11,0.23,0.00,0.11,5.24,1.48,0.68,1.82,1.37,0.23,0.34,17.88,0.91,10.36,1.14,6.04,2.85,0.68,0.57,0.00,0.00,0.34,0.00,0.80,0.00,0.00,0.34,0.46,0.00
row_0070.txt,1,1238,41.86,33.14,58.01,59.42,8.40,69.55,17.37,10.90,6.62,0.08,2.26,1.62,0.32,6.38,7.75,17.12,13.49,7.03,8.64,2.18,21.65,4.44,2.50,2.91,0.97,2.02,5.57,3.55,1.78,0.32,0.57,0.16,8.00,0.00,0.32,0.40,1.37,14.78,2.75,1.70,2.42,4.68,1.13,5.74,2.91,0.73,0.89,1.05,1.21,0.48,0.32,0.08,0.00,4.77,1.21,1.05,1.13,1.70,0.73,0.65,19.71,1.45,11.15,1.45,6.95,2.99,0.97,0.73,0.00,0.32,0.16,0.00,1.37,0.16,0.73,0.40,0.08,0.00
row_0071.txt,1,683,64.33,35.70,48.60,61.87,13.76,63.54,12.88,7.47,5.27,0.15,0.44,0.88,0.73,5.42,7.03,18.74,12.88,7.17,7.47,1.17,20.50,5.71,3.22,2.05,1.76,1.61,6.88,4.39,2.49,1.02,0.15,0.59,6.15,0.15,0.00,0.29,0.59,15.37,4.10,2.20,2.49,3.66,0.88,3.95,2.20,0.59,0.29,1.17,1.46,0.15,0.44,0.00,0.59,6.30,2.05,1.32,0.88,1.61,0.59,0.59,18.74,0.44,10.83,1.02,6.30,3.37,0.73,0.73,0.15,0.00,0.59,0.44,0.29,0.00,0.00,0.15,0.15,0.00
row_0072.txt,1,948,48.68,39.18,51.35,74.82,10.13,67.93,17.93,10.76,7.28,0.21,1.90,0.84,0.53,7.07,7.70,17.51,14.24,7.91,5.27,1.27,22.68,6.86,3.69,1.05,1.27,3.48,6.86,4.64,2.00,0.21,0.11,0.32,6.86,0.11,0.21,0.95,0.00,16.56,3.48,1.27,3.69,5.06,2.22,3.16,1.16,0.32,0.21,0.53,0.95,0.00,0.21,0.21,0.21,4.96,1.37,1.16,1.69,1.27,0.11,1.16,18.35,1.05,11.81,1.79,6.75,3.59,0.42,0.21,0.00,0.00,0.11,0.21,0.63,0.00,0.00,0.21,0.42,0.00
row_0073.txt,1,730,74.07,44.01,55.17,45.92,8.22,64.38,14.66,9.73,4.79,0.41,2.74,1.10,0.68,4.93,9.73,17.53,10.68,7.12,4.93,1.78,17.53,5.07,3.01,1.51,0.68,3.84,3.84,2.47,1.37,0.55,0.55,0.14,7.12,0.00,0.00,0.55,0.68,14.52,2.47,1.78,1.78,3.97,1.64,4.93,1.51,0.55,0.55,0.41,0.55,0.27,0.00,0.00,0.14,5.89,1.51,1.23,2.19,1.78,0.14,0.27,16.16,0.96,12.47,2.88,7.26,2.60,0.41,0.82,0.00,0.27,0.14,0.00,0.55,0.27,0.00,0.14,0.14,0.00
row_0074.txt,1,1036,32.72,51.16,63.50,67.72,11.29,66.89,19.11,12.64,7.53,0.29,3.47,1.25,0.10,6.47,7.05,14.86,14.00,8.49,5.50,2.03,25.29,5.79,2.61,2.51,0.77,2.22,7.43,4.83,2.61,0.58,0.87,0.68,9.56,0.00,0.10,0.68,0.68,18.34,5.69,2.22,2.70,3.47,2.41,3.47,2.99,0.77,0.68,1.45,0.48,0.00,0.10,0.00,0.19,4.44,1.54,0.68,1.16,1.06,0.29,0.97,20.75,1.83,10.33,1.16,6.18,3.28,0.29,0.39,0.00,0.29,0.00,0.10,0.68,0.00,0.00,0.29,0.29,0.10
row_0075.txt,1,769,59.95,31.99,89.35,44.85,9.75,67.36,18.08,12.35,9.23,0.13,2.21,0.00,0.78,5.72,9.23,18.08,11.70,7.02,6.50,1.43,19.64,5.07,2.21,1.56,0.65,2.73,4.94,2.99,1.95,0.78,0.52,0.00,7.15,0.00,0.00,0.00,0.13,14.82,3.90,1.17,1.69,4.42,2.47,3.25,2.21,0.78,0.78,0.65,0.91,0.00,0.13,0.00,0.26,4.55,1.04,0.91,1.30,1.04,0.26,0.91,17.43,1.30,13.78,1.95,8.19,4.16,1.04,0.39,0.00,0.00,0.00,0.00,0.26,0.26,0.00,0.00,0.00,0.00
row_0076.txt,1,1123,62.07,55.30,41.30,70.97,12.73,67.85,14.78,9.08,3.29,0.53,2.58,2.05,0.62,5.70,8.82,18.34,14.78,5.70,6.23,2.32,20.66,4.90,2.49,1.42,0.89,2.85,5.88,4.10,1.69,0.18,0.36,0.27,8.99,0.09,0.27,1.87,0.18,16.47,2.94,2.67,2.14,5.08,1.78,5.16,1.42,0.36,0.80,0.18,0.62,0.09,0.09,0.36,0.09,6.77,1.87,1.51,2.94,0.98,0.62,0.36,18.70,2.05,12.47,1.96,7.30,3.38,0.80,0.53,0.00,0.09,0.18,0.09,0.27,0.00,0.09,0.09,0.09,0.00
row_0077.txt,1,776,57.16,24.72,68.19,47.20,14.82,60.95,13.66,9.41,6.57,0.26,0.90,1.16,0.52,4.25,6.19,16.75,11.21,7.99,5.93,2.58,18.81,5.28,3.22,1.29,0.64,3.35,5.28,3.22,2.06,0.90,0.39,0.39,5.93,0.00,0.00,0.39,0.90,16.75,3.35,1.42,1.55,5.93,1.55,4.51,1.80,0.90,0.26,0.52,0.77,0.13,0.26,0.00,0.13,5.41,1.42,0.77,1.80,0.77,1.03,0.39,18.30,1.16,12.11,2.06,5.54,5.03,0.90,0.39,0.00,0.26,0.13,0.00,0.77,0.26,0.26,0.13,0.26,0.00
row_0078.txt,1,1166,70.79,58.48,53.51,51.44,14.75,61.66,16.55,10.46,6.00,0.86,2.74,0.26,0.60,6.09,9.26,16.47,9.61,6.52,5.57,0.77,17.24,7.55,3.69,1.97,1.54,2.74,7.20,4.20,2.83,1.03,0.77,0.26,9.09,0.17,0.09,0.17,0.51,14.92,3.43,1.89,1.63,4.63,1.54,3.69,2.14,0.34,1.20,0.51,0.86,0.17,0.43,0.00,0.34,6.69,2.14,1.46,2.23,1.46,0.26,0.34,15.61,0.77,10.29,1.46,5.57,3.26,1.80,0.43,0.09,0.09,0.09,0.00,0.77,0.09,0.17,0.17,0.34,0.00
row_0079.txt,1,1209,60.79,53.64,69.06,73.64,9.76,66.09,18.03,10.84,5.87,0.33,3.47,0.41,0.74,7.20,8.35,17.70,9.68,8.44,6.29,0.74,19.11,5.38,2.65,1.41,1.24,3.97,5.29,3.89,1.32,0.08,0.17,0.33,8.77,0.00,0.08,0.25,0.25,17.20,2.81,1.24,2.56,7.78,1.82,5.05,3.14,1.49,1.24,0.41,0.74,0.08,0.33,0.00,0.08,4.63,1.24,0.74,0.91,1.57,0.50,1.08,17.20,1.41,13.23,2.07,7.61,3.89,0.58,0.33,0.00,0.58,0.08,0.17,0.41,0.00,0.08,0.25,0.08,0.00
row_0080.txt,1,677,45.72,63.87,26.78,21.24,11.37,67.21,18.91,13.00,3.69,0.44,4.43,3.25,1.18,5.91,6.65,17.13,11.08,8.27,5.76,2.22,19.50,4.58,3.40,1.77,0.89,1.33,5.32,2.51,2.81,1.18,0.44,0.59,10.78,0.00,0.00,1.62,1.62,17.28,3.40,2.22,2.07,3.84,1.77,6.20,3.25,1.62,1.03,0.59,0.59,0.00,0.59,0.00,0.00,5.76,0.74,0.89,2.07,1.33,1.33,0.15,18.17,0.59,9.31,0.89,5.47,3.10,0.59,0.00,0.00,0.15,0.00,0.00,0.30,0.00,0.00,0.15,0.15,0.00
row_0081.txt,1,961,39.25,40.96,66.27,61.29,7.60,66.91,17.48,10.93,7.39,0.21,2.08,0.52,0.73,6.56,7.49,15.50,13.11,8.84,7.28,1.04,23.62,5.10,2.91,1.98,0.94,2.50,6.87,4.27,2.39,0.42,0.42,0.83,7.18,0.00,0.10,0.31,0.10,13.94,3.23,1.87,2.71,4.16,1.25,3.23,2.19,0.42,0.73,1.04,0.73,0.10,0.31,0.00,0.00,5.83,1.04,1.56,1.25,1.66,1.04,0.73,22.48,1.77,12.90,2.29,5.93,4.79,0.83,0.21,0.00,0.10,0.00,0.00,1.25,0.10,0.21,0.62,0.31,0.00
row_0082.txt,1,1137,71.04,66.05,51.89,80.09,11.52,63.68,16.80,10.73,4.75,0.53,3.78,1.32,0.35,6.07,8.97,18.12,8.27,7.65,5.98,1.58,15.04,5.45,2.73,2.55,1.32,2.29,6.24,4.57,1.58,0.09,0.53,0.35,9.50,0.09,0.26,0.70,0.88,14.60,3.08,2.37,1.93,4.75,1.93,3.34,2.46,0.79,0.62,0.70,0.70,0.09,0.26,0.09,0.26,7.12,1.23,2.46,1.58,2.11,0.35,0.53,13.54,1.23,13.37,1.58,7.12,4.49,2.20,0.26,0.00,0.26,0.00,0.00,0.97,0.00,0.62,0.35,0.00,0.00
row_0083.txt,1,904,53.28,36.15,28.48,35.43,10.18,57.52,15.38,10.07,5.75,0.00,0.55,3.21,0.55,5.31,8.41,12.50,10.62,7.63,6.19,0.88,18.69,5.53,3.87,2.77,1.11,2.65,5.64,3.10,2.54,0.55,1.00,0.44,7.08,0.00,0.11,0.00,3.32,16.59,4.31,2.43,1.66,4.87,1.44,4.20,1.66,0.66,0.88,0.11,0.88,0.44,0.33,0.00,0.00,4.65,0.22,1.44,1.66,1.55,0.44,0.66,16.26,0.77,8.19,0.44,4.76,2.65,1.11,0.00,0.00,0.00,0.00,0.00,0.66,0.33,0.00,0.11,0.22,0.00
